1000, 125000, RANDOM, SKEWED, SMALLEST_LAST
Vertex, Color, Original degree, Degree when deleted, Total colors used, Avg. original degree, Max degree when deleted, Terminal clique size, Ordering runtime
0, 11, 449, 63, 7e+01, 250, 2e+02, 1e+01, 36007400
1, 16, 412, 51
2, 29, 453, 54
3, 10, 433, 21
4, 24, 426, 39
5, 4, 460, 4
6, 31, 427, 68
7, 6, 440, 20
8, 12, 440, 21
9, 24, 433, 65
10, 12, 448, 83
11, 5, 434, 24
12, 17, 435, 85
13, 14, 444, 23
14, 9, 434, 18
15, 34, 434, 117
16, 7, 444, 7
17, 2, 423, 13
18, 19, 407, 44
19, 28, 418, 52
20, 0, 429, 0
21, 2, 440, 2
22, 14, 423, 19
23, 27, 432, 83
24, 32, 406, 127
25, 1, 441, 1
26, 17, 417, 57
27, 0, 426, 14
28, 35, 432, 79
29, 8, 437, 8
30, 11, 401, 73
31, 13, 448, 33
32, 8, 433, 86
33, 6, 459, 46
34, 19, 448, 30
35, 16, 425, 27
36, 3, 421, 3
37, 30, 429, 95
38, 10, 456, 71
39, 6, 427, 67
40, 20, 427, 38
41, 26, 440, 59
42, 17, 449, 35
43, 32, 403, 75
44, 10, 455, 67
45, 3, 410, 26
46, 5, 419, 5
47, 2, 430, 74
48, 8, 436, 82
49, 12, 422, 106
50, 19, 421, 89
51, 4, 425, 100
52, 4, 415, 42
53, 25, 431, 74
54, 18, 445, 28
55, 24, 447, 48
56, 3, 428, 52
57, 7, 426, 29
58, 13, 412, 70
59, 15, 431, 24
60, 22, 435, 41
61, 33, 430, 84
62, 6, 403, 97
63, 31, 415, 95
64, 20, 408, 78
65, 16, 429, 25
66, 31, 420, 70
67, 28, 437, 108
68, 5, 440, 78
69, 13, 440, 13
70, 30, 421, 61
71, 29, 406, 66
72, 39, 413, 102
73, 36, 397, 80
74, 8, 421, 17
75, 1, 439, 17
76, 48, 419, 151
77, 0, 424, 45
78, 30, 422, 73
79, 20, 428, 51
80, 40, 418, 106
81, 37, 423, 87
82, 22, 396, 144
83, 9, 428, 9
84, 27, 417, 105
85, 16, 434, 32
86, 34, 415, 77
87, 35, 404, 117
88, 13, 434, 15
89, 36, 391, 123
90, 3, 425, 39
91, 44, 387, 120
92, 2, 399, 53
93, 26, 419, 104
94, 27, 429, 48
95, 6, 410, 6
96, 0, 420, 51
97, 21, 421, 40
98, 7, 396, 50
99, 17, 429, 26
100, 7, 418, 14
101, 40, 416, 93
102, 21, 411, 59
103, 14, 446, 65
104, 24, 400, 105
105, 38, 382, 112
106, 21, 417, 120
107, 15, 419, 64
108, 27, 408, 117
109, 8, 417, 34
110, 22, 412, 34
111, 1, 410, 42
112, 21, 405, 33
113, 23, 382, 55
114, 31, 391, 113
115, 43, 399, 102
116, 18, 422, 38
117, 5, 400, 16
118, 28, 427, 63
119, 30, 401, 120
120, 3, 409, 60
121, 41, 415, 94
122, 23, 404, 47
123, 32, 396, 86
124, 17, 402, 127
125, 19, 416, 40
126, 20, 423, 30
127, 22, 407, 56
128, 37, 368, 80
129, 25, 404, 43
130, 36, 395, 100
131, 54, 376, 154
132, 36, 398, 132
133, 11, 399, 112
134, 9, 389, 139
135, 10, 397, 10
136, 42, 403, 154
137, 38, 376, 100
138, 51, 387, 135
139, 39, 406, 105
140, 29, 428, 76
141, 1, 378, 111
142, 28, 367, 143
143, 26, 406, 93
144, 33, 393, 91
145, 7, 417, 58
146, 23, 392, 36
147, 36, 363, 165
148, 33, 420, 81
149, 49, 378, 154
150, 27, 366, 132
151, 42, 384, 145
152, 9, 397, 46
153, 45, 387, 150
154, 33, 393, 100
155, 18, 368, 84
156, 11, 407, 46
157, 10, 378, 110
158, 0, 393, 116
159, 25, 385, 89
160, 0, 405, 126
161, 26, 402, 43
162, 14, 398, 31
163, 34, 402, 97
164, 35, 408, 83
165, 47, 393, 128
166, 42, 392, 125
167, 5, 373, 91
168, 4, 413, 69
169, 50, 420, 135
170, 12, 378, 12
171, 46, 383, 129
172, 10, 374, 123
173, 45, 394, 130
174, 58, 357, 173
175, 18, 381, 58
176, 24, 405, 89
177, 31, 393, 139
178, 2, 365, 37
179, 40, 393, 123
180, 15, 390, 49
181, 56, 375, 152
182, 4, 395, 22
183, 34, 386, 90
184, 56, 376, 163
185, 51, 371, 160
186, 14, 385, 140
187, 51, 385, 152
188, 39, 391, 92
189, 11, 399, 11
190, 30, 383, 133
191, 45, 404, 124
192, 22, 381, 112
193, 52, 363, 136
194, 12, 395, 31
195, 49, 395, 138
196, 23, 419, 115
197, 35, 386, 98
198, 50, 385, 139
199, 40, 358, 109
200, 1, 384, 61
201, 31, 376, 109
202, 43, 379, 130
203, 37, 384, 99
204, 33, 396, 75
205, 13, 388, 80
206, 52, 377, 141
207, 32, 378, 99
208, 43, 379, 137
209, 38, 370, 134
210, 22, 361, 121
211, 4, 378, 143
212, 25, 373, 156
213, 28, 394, 72
214, 48, 371, 146
215, 18, 377, 103
216, 19, 367, 55
217, 32, 378, 79
218, 42, 371, 121
219, 41, 367, 107
220, 12, 386, 113
221, 42, 362, 96
222, 41, 374, 103
223, 48, 363, 134
224, 25, 382, 53
225, 14, 376, 137
226, 47, 364, 141
227, 45, 364, 138
228, 13, 371, 126
229, 44, 366, 143
230, 15, 370, 108
231, 53, 373, 159
232, 9, 376, 62
233, 46, 359, 143
234, 48, 369, 129
235, 0, 379, 141
236, 42, 366, 119
237, 23, 364, 158
238, 9, 377, 70
239, 41, 350, 149
240, 5, 368, 68
241, 57, 346, 163
242, 36, 344, 110
243, 38, 358, 167
244, 57, 351, 166
245, 59, 355, 163
246, 47, 359, 149
247, 11, 354, 155
248, 43, 333, 163
249, 12, 373, 114
250, 25, 359, 160
251, 60, 344, 178
252, 19, 362, 153
253, 34, 371, 163
254, 55, 376, 158
255, 5, 359, 144
256, 40, 352, 156
257, 39, 349, 88
258, 52, 357, 146
259, 2, 341, 173
260, 43, 342, 153
261, 19, 348, 160
262, 38, 370, 85
263, 52, 347, 156
264, 53, 361, 144
265, 16, 356, 138
266, 38, 369, 146
267, 6, 364, 133
268, 15, 375, 35
269, 46, 368, 133
270, 50, 355, 133
271, 29, 341, 168
272, 9, 378, 137
273, 30, 340, 172
274, 26, 375, 69
275, 10, 361, 157
276, 49, 365, 131
277, 49, 340, 166
278, 57, 352, 154
279, 43, 376, 118
280, 38, 365, 149
281, 11, 369, 19
282, 30, 355, 116
283, 24, 328, 169
284, 6, 344, 161
285, 27, 365, 122
286, 46, 345, 167
287, 54, 374, 162
288, 44, 376, 124
289, 52, 339, 176
290, 20, 361, 101
291, 39, 364, 156
292, 21, 359, 89
293, 37, 352, 122
294, 50, 366, 155
295, 18, 354, 118
296, 54, 340, 160
297, 39, 329, 169
298, 21, 329, 168
299, 44, 330, 142
300, 33, 326, 174
301, 41, 344, 161
302, 55, 361, 150
303, 54, 349, 147
304, 45, 321, 180
305, 23, 332, 163
306, 61, 337, 176
307, 29, 366, 109
308, 3, 339, 168
309, 56, 342, 173
310, 59, 340, 177
311, 4, 356, 151
312, 32, 330, 171
313, 47, 334, 148
314, 8, 345, 158
315, 51, 349, 158
316, 58, 341, 166
317, 23, 333, 179
318, 25, 316, 175
319, 48, 338, 162
320, 54, 315, 181
321, 58, 340, 161
322, 41, 348, 177
323, 60, 326, 169
324, 62, 327, 178
325, 9, 309, 180
326, 37, 357, 154
327, 13, 325, 176
328, 51, 332, 164
329, 48, 341, 164
330, 56, 346, 165
331, 9, 317, 168
332, 47, 316, 182
333, 11, 334, 179
334, 7, 330, 104
335, 60, 331, 177
336, 55, 321, 179
337, 14, 326, 181
338, 34, 318, 167
339, 59, 320, 177
340, 44, 339, 169
341, 41, 317, 178
342, 47, 328, 177
343, 48, 312, 177
344, 26, 330, 177
345, 51, 323, 142
346, 1, 335, 165
347, 44, 309, 187
348, 26, 338, 174
349, 25, 319, 181
350, 45, 310, 176
351, 0, 317, 184
352, 28, 328, 147
353, 49, 336, 137
354, 56, 310, 182
355, 50, 311, 179
356, 29, 324, 175
357, 18, 304, 170
358, 41, 318, 170
359, 46, 354, 160
360, 22, 324, 175
361, 53, 321, 163
362, 50, 302, 183
363, 58, 330, 178
364, 34, 311, 178
365, 57, 320, 178
366, 63, 335, 179
367, 61, 304, 183
368, 51, 317, 170
369, 14, 348, 168
370, 58, 301, 187
371, 37, 314, 180
372, 53, 339, 160
373, 50, 320, 180
374, 66, 306, 187
375, 65, 302, 186
376, 62, 318, 182
377, 3, 322, 176
378, 15, 307, 185
379, 44, 319, 178
380, 7, 327, 176
381, 61, 332, 178
382, 35, 340, 147
383, 46, 331, 126
384, 31, 310, 184
385, 20, 300, 178
386, 0, 256, 192
387, 16, 299, 186
388, 64, 296, 185
389, 55, 340, 162
390, 62, 299, 185
391, 57, 295, 181
392, 47, 340, 166
393, 40, 291, 181
394, 15, 288, 188
395, 20, 297, 187
396, 53, 328, 169
397, 49, 293, 189
398, 43, 325, 174
399, 19, 305, 176
400, 60, 302, 181
401, 55, 308, 180
402, 26, 288, 188
403, 51, 288, 190
404, 52, 289, 185
405, 59, 291, 179
406, 22, 298, 185
407, 25, 296, 186
408, 59, 292, 184
409, 64, 271, 185
410, 18, 309, 171
411, 61, 306, 180
412, 58, 312, 181
413, 57, 290, 188
414, 26, 297, 184
415, 20, 280, 191
416, 45, 317, 182
417, 21, 292, 178
418, 64, 300, 183
419, 1, 286, 188
420, 32, 292, 186
421, 23, 309, 188
422, 10, 289, 190
423, 53, 294, 186
424, 20, 312, 184
425, 7, 271, 191
426, 62, 301, 185
427, 49, 320, 177
428, 42, 278, 191
429, 27, 298, 180
430, 61, 293, 188
431, 67, 283, 192
432, 24, 323, 177
433, 14, 310, 158
434, 63, 298, 184
435, 55, 288, 181
436, 64, 300, 180
437, 1, 293, 189
438, 28, 276, 188
439, 44, 283, 188
440, 64, 271, 189
441, 26, 288, 184
442, 64, 273, 189
443, 59, 303, 187
444, 61, 299, 189
445, 31, 273, 191
446, 33, 300, 189
447, 55, 288, 190
448, 64, 278, 189
449, 5, 290, 188
450, 29, 275, 190
451, 40, 279, 189
452, 5, 275, 191
453, 6, 298, 181
454, 63, 279, 191
455, 2, 268, 190
456, 32, 285, 189
457, 16, 289, 179
458, 44, 291, 185
459, 65, 277, 186
460, 16, 288, 187
461, 50, 271, 187
462, 27, 285, 188
463, 27, 256, 188
464, 62, 290, 184
465, 47, 287, 189
466, 35, 286, 190
467, 6, 284, 189
468, 60, 274, 190
469, 62, 270, 192
470, 36, 279, 189
471, 66, 270, 192
472, 62, 255, 191
473, 63, 270, 191
474, 37, 274, 187
475, 53, 273, 189
476, 50, 277, 189
477, 60, 289, 188
478, 11, 250, 188
479, 12, 259, 192
480, 66, 258, 187
481, 26, 252, 192
482, 61, 279, 189
483, 54, 295, 190
484, 10, 274, 191
485, 57, 283, 189
486, 65, 263, 192
487, 19, 265, 191
488, 1, 266, 193
489, 61, 267, 192
490, 56, 278, 189
491, 21, 257, 191
492, 52, 244, 188
493, 36, 259, 192
494, 29, 270, 191
495, 35, 247, 191
496, 17, 264, 190
497, 65, 275, 189
498, 38, 269, 190
499, 63, 241, 190
500, 43, 261, 192
501, 23, 245, 188
502, 10, 234, 183
503, 61, 278, 191
504, 67, 272, 189
505, 46, 263, 192
506, 41, 294, 188
507, 42, 265, 192
508, 60, 261, 189
509, 35, 274, 188
510, 40, 250, 191
511, 3, 261, 190
512, 65, 256, 192
513, 47, 253, 191
514, 8, 256, 192
515, 40, 262, 192
516, 52, 268, 192
517, 32, 244, 188
518, 13, 240, 186
519, 46, 257, 190
520, 32, 259, 190
521, 69, 236, 183
522, 67, 265, 191
523, 59, 269, 190
524, 7, 239, 188
525, 19, 246, 191
526, 31, 257, 191
527, 22, 235, 186
528, 58, 221, 182
529, 9, 255, 192
530, 54, 248, 191
531, 24, 264, 191
532, 47, 255, 191
533, 2, 231, 184
534, 35, 279, 190
535, 27, 231, 184
536, 15, 247, 190
537, 68, 245, 190
538, 49, 259, 192
539, 38, 232, 186
540, 56, 246, 191
541, 8, 262, 192
542, 45, 217, 181
543, 53, 252, 191
544, 12, 247, 190
545, 17, 245, 190
546, 63, 250, 191
547, 57, 260, 192
548, 55, 249, 187
549, 17, 261, 191
550, 13, 258, 190
551, 57, 244, 191
552, 13, 245, 193
553, 24, 242, 184
554, 2, 236, 191
555, 34, 208, 175
556, 12, 222, 181
557, 14, 237, 185
558, 35, 278, 188
559, 6, 244, 192
560, 4, 223, 184
561, 24, 250, 190
562, 23, 240, 192
563, 63, 255, 190
564, 20, 216, 179
565, 23, 234, 186
566, 65, 232, 186
567, 39, 233, 188
568, 15, 248, 189
569, 29, 246, 189
570, 16, 237, 186
571, 24, 212, 179
572, 37, 255, 190
573, 24, 252, 192
574, 20, 222, 184
575, 2, 225, 182
576, 66, 251, 191
577, 28, 233, 191
578, 67, 221, 181
579, 34, 229, 183
580, 60, 230, 181
581, 12, 226, 180
582, 13, 229, 181
583, 12, 238, 191
584, 0, 225, 180
585, 29, 218, 177
586, 48, 211, 178
587, 48, 233, 188
588, 35, 220, 181
589, 45, 233, 186
590, 13, 211, 179
591, 31, 225, 186
592, 40, 237, 191
593, 56, 245, 188
594, 12, 215, 180
595, 58, 242, 191
596, 32, 238, 188
597, 50, 235, 191
598, 30, 211, 177
599, 24, 206, 176
600, 32, 220, 182
601, 15, 197, 174
602, 11, 250, 191
603, 21, 230, 182
604, 20, 244, 188
605, 15, 227, 189
606, 16, 229, 186
607, 30, 213, 184
608, 27, 211, 180
609, 22, 221, 180
610, 33, 210, 183
611, 37, 218, 182
612, 7, 212, 181
613, 36, 199, 167
614, 4, 224, 182
615, 19, 222, 182
616, 11, 185, 167
617, 30, 227, 183
618, 26, 206, 178
619, 3, 229, 187
620, 43, 214, 177
621, 62, 205, 174
622, 12, 199, 171
623, 21, 222, 178
624, 49, 220, 181
625, 8, 204, 175
626, 9, 238, 184
627, 19, 199, 171
628, 16, 197, 172
629, 3, 224, 184
630, 3, 205, 173
631, 11, 179, 157
632, 27, 172, 158
633, 34, 216, 180
634, 2, 212, 183
635, 41, 213, 183
636, 0, 207, 169
637, 68, 204, 177
638, 14, 191, 166
639, 3, 176, 158
640, 34, 182, 159
641, 8, 188, 168
642, 26, 196, 165
643, 20, 193, 168
644, 5, 193, 171
645, 37, 195, 171
646, 20, 192, 168
647, 7, 212, 168
648, 57, 199, 178
649, 40, 198, 171
650, 50, 203, 177
651, 31, 199, 168
652, 4, 195, 173
653, 54, 192, 168
654, 17, 183, 160
655, 18, 171, 156
656, 2, 187, 165
657, 30, 231, 186
658, 36, 177, 158
659, 9, 202, 173
660, 5, 191, 168
661, 22, 193, 167
662, 20, 208, 175
663, 1, 177, 157
664, 17, 198, 172
665, 34, 175, 154
666, 6, 194, 166
667, 1, 194, 170
668, 16, 196, 171
669, 9, 175, 156
670, 7, 158, 142
671, 22, 202, 178
672, 14, 202, 172
673, 35, 195, 171
674, 2, 198, 164
675, 29, 181, 158
676, 1, 168, 150
677, 3, 183, 162
678, 2, 185, 156
679, 17, 167, 152
680, 15, 178, 155
681, 10, 174, 156
682, 4, 168, 147
683, 4, 172, 154
684, 42, 176, 158
685, 38, 179, 156
686, 18, 165, 149
687, 3, 179, 158
688, 1, 178, 155
689, 36, 188, 165
690, 58, 207, 179
691, 39, 172, 150
692, 16, 193, 169
693, 48, 170, 155
694, 10, 157, 139
695, 21, 175, 160
696, 8, 174, 154
697, 21, 177, 156
698, 24, 171, 156
699, 0, 159, 146
700, 25, 167, 151
701, 37, 169, 154
702, 3, 146, 132
703, 14, 166, 152
704, 23, 156, 143
705, 0, 157, 143
706, 19, 168, 154
707, 33, 174, 157
708, 9, 167, 152
709, 15, 163, 150
710, 11, 183, 159
711, 18, 153, 142
712, 28, 167, 156
713, 8, 172, 156
714, 17, 166, 151
715, 11, 171, 150
716, 6, 154, 142
717, 15, 165, 154
718, 46, 165, 152
719, 2, 144, 139
720, 46, 157, 145
721, 3, 155, 139
722, 28, 161, 151
723, 5, 143, 132
724, 24, 165, 152
725, 38, 160, 143
726, 17, 160, 149
727, 31, 156, 146
728, 28, 159, 146
729, 5, 158, 147
730, 2, 148, 141
731, 22, 169, 151
732, 29, 165, 151
733, 33, 161, 147
734, 4, 161, 146
735, 8, 161, 143
736, 26, 152, 144
737, 26, 179, 159
738, 20, 150, 140
739, 0, 171, 152
740, 4, 174, 157
741, 16, 164, 150
742, 29, 165, 153
743, 4, 149, 138
744, 25, 160, 150
745, 4, 142, 139
746, 10, 145, 139
747, 22, 136, 128
748, 10, 139, 132
749, 3, 147, 135
750, 4, 140, 132
751, 29, 149, 143
752, 18, 158, 144
753, 35, 127, 123
754, 8, 141, 132
755, 6, 143, 132
756, 6, 143, 130
757, 27, 130, 126
758, 0, 149, 140
759, 5, 142, 135
760, 35, 134, 128
761, 4, 132, 122
762, 23, 151, 140
763, 4, 147, 132
764, 3, 136, 123
765, 17, 134, 126
766, 3, 154, 146
767, 3, 130, 121
768, 7, 120, 115
769, 11, 126, 121
770, 8, 139, 131
771, 23, 126, 120
772, 1, 126, 121
773, 5, 144, 131
774, 49, 148, 139
775, 17, 134, 128
776, 15, 155, 141
777, 16, 116, 110
778, 8, 132, 121
779, 9, 138, 128
780, 6, 131, 125
781, 16, 117, 112
782, 22, 130, 122
783, 32, 143, 136
784, 17, 121, 115
785, 36, 140, 134
786, 2, 132, 125
787, 5, 124, 118
788, 11, 127, 119
789, 1, 126, 122
790, 0, 136, 128
791, 6, 127, 122
792, 1, 116, 113
793, 19, 134, 130
794, 0, 114, 109
795, 1, 121, 114
796, 0, 103, 100
797, 11, 107, 106
798, 11, 111, 106
799, 18, 126, 121
800, 6, 116, 111
801, 6, 103, 99
802, 1, 115, 109
803, 6, 110, 107
804, 7, 108, 105
805, 19, 118, 114
806, 1, 121, 115
807, 19, 121, 115
808, 10, 109, 104
809, 0, 114, 110
810, 1, 123, 119
811, 34, 122, 117
812, 5, 116, 112
813, 0, 106, 104
814, 5, 127, 122
815, 17, 110, 106
816, 0, 120, 115
817, 15, 117, 114
818, 18, 108, 104
819, 10, 113, 108
820, 5, 101, 99
821, 2, 105, 103
822, 4, 133, 127
823, 2, 111, 107
824, 2, 103, 98
825, 3, 106, 104
826, 17, 108, 105
827, 3, 114, 113
828, 6, 95, 94
829, 13, 119, 115
830, 2, 88, 86
831, 7, 107, 104
832, 5, 105, 100
833, 11, 98, 96
834, 1, 95, 92
835, 2, 87, 85
836, 1, 111, 106
837, 14, 95, 90
838, 12, 107, 106
839, 2, 84, 82
840, 10, 102, 100
841, 0, 88, 87
842, 2, 100, 99
843, 1, 109, 106
844, 7, 101, 98
845, 7, 88, 86
846, 0, 98, 97
847, 2, 89, 87
848, 2, 96, 93
849, 3, 84, 82
850, 24, 93, 90
851, 0, 100, 97
852, 5, 97, 92
853, 1, 80, 79
854, 2, 93, 91
855, 9, 86, 85
856, 1, 96, 94
857, 1, 78, 78
858, 4, 73, 73
859, 9, 99, 98
860, 1, 83, 82
861, 1, 82, 82
862, 10, 85, 84
863, 6, 84, 84
864, 7, 65, 65
865, 5, 86, 84
866, 7, 74, 74
867, 5, 78, 75
868, 4, 84, 82
869, 7, 80, 79
870, 5, 75, 74
871, 20, 77, 77
872, 7, 95, 94
873, 11, 75, 73
874, 9, 75, 74
875, 5, 69, 68
876, 3, 74, 73
877, 3, 83, 82
878, 5, 74, 73
879, 0, 62, 61
880, 2, 81, 79
881, 1, 75, 72
882, 6, 73, 71
883, 3, 72, 70
884, 6, 66, 66
885, 2, 67, 64
886, 1, 71, 70
887, 4, 68, 66
888, 1, 66, 65
889, 15, 70, 70
890, 2, 78, 78
891, 1, 58, 57
892, 7, 75, 72
893, 3, 56, 56
894, 1, 59, 59
895, 2, 65, 65
896, 0, 68, 67
897, 2, 72, 71
898, 4, 72, 72
899, 3, 61, 59
900, 5, 46, 46
901, 0, 69, 69
902, 1, 59, 57
903, 5, 60, 59
904, 8, 57, 56
905, 7, 52, 50
906, 9, 73, 73
907, 4, 55, 55
908, 2, 69, 67
909, 0, 60, 59
910, 2, 55, 55
911, 0, 49, 49
912, 0, 51, 51
913, 2, 51, 51
914, 3, 47, 47
915, 7, 57, 56
916, 0, 44, 44
917, 3, 43, 43
918, 4, 60, 60
919, 2, 56, 55
920, 0, 45, 45
921, 1, 54, 54
922, 0, 50, 50
923, 2, 58, 58
924, 0, 47, 47
925, 7, 53, 53
926, 3, 45, 45
927, 1, 54, 54
928, 2, 44, 44
929, 4, 43, 43
930, 0, 45, 45
931, 1, 49, 49
932, 0, 55, 55
933, 1, 43, 43
934, 2, 48, 48
935, 2, 45, 44
936, 0, 40, 40
937, 0, 37, 37
938, 3, 46, 46
939, 1, 42, 41
940, 0, 36, 36
941, 5, 31, 31
942, 1, 36, 36
943, 0, 35, 34
944, 0, 35, 35
945, 3, 28, 28
946, 1, 46, 46
947, 1, 29, 29
948, 0, 30, 30
949, 2, 43, 43
950, 0, 26, 26
951, 1, 20, 20
952, 2, 37, 36
953, 0, 29, 29
954, 3, 25, 25
955, 0, 31, 31
956, 0, 39, 39
957, 3, 24, 24
958, 0, 23, 23
959, 2, 32, 32
960, 0, 24, 23
961, 0, 24, 24
962, 0, 25, 25
963, 0, 23, 23
964, 1, 24, 24
965, 0, 22, 22
966, 1, 26, 26
967, 2, 29, 28
968, 0, 25, 25
969, 0, 14, 14
970, 0, 21, 21
971, 0, 17, 17
972, 0, 19, 19
973, 0, 11, 11
974, 1, 11, 11
975, 0, 14, 14
976, 0, 16, 16
977, 1, 17, 17
978, 0, 10, 10
979, 0, 12, 12
980, 0, 14, 14
981, 1, 7, 7
982, 2, 13, 13
983, 0, 10, 10
984, 0, 7, 7
985, 0, 10, 10
986, 0, 5, 5
987, 0, 12, 12
988, 0, 8, 8
989, 0, 5, 5
990, 0, 6, 6
991, 0, 4, 4
992, 0, 5, 5
993, 1, 6, 6
994, 1, 5, 5
995, 0, 3, 3
996, 0, 6, 6
997, 0, 1, 1
998, 0, 2, 2
999, 0, 0, 0
