1000, 125000, RANDOM, YOURS, LARGEST_ORIGINAL_DEGREE_LAST
Vertex, Color, Original degree, Total colors used, Avg. original degree
0, 0, 95, 9e+01, 250
1, 1, 90
2, 0, 83
3, 2, 104
4, 1, 110
5, 0, 97
6, 0, 93
7, 0, 108
8, 0, 107
9, 1, 108
10, 0, 94
11, 0, 111
12, 1, 103
13, 0, 102
14, 1, 89
15, 1, 99
16, 1, 97
17, 0, 97
18, 4, 115
19, 1, 114
20, 1, 100
21, 0, 91
22, 2, 113
23, 0, 99
24, 3, 114
25, 0, 96
26, 1, 102
27, 1, 100
28, 2, 122
29, 0, 124
30, 1, 118
31, 1, 121
32, 0, 108
33, 4, 125
34, 1, 117
35, 2, 113
36, 3, 112
37, 1, 112
38, 1, 118
39, 2, 122
40, 3, 120
41, 1, 114
42, 0, 109
43, 3, 114
44, 3, 121
45, 1, 104
46, 4, 128
47, 1, 117
48, 0, 106
49, 1, 115
50, 3, 114
51, 2, 116
52, 4, 134
53, 6, 126
54, 5, 137
55, 0, 126
56, 3, 119
57, 1, 119
58, 5, 128
59, 2, 104
60, 2, 134
61, 3, 134
62, 2, 114
63, 3, 122
64, 3, 133
65, 4, 134
66, 1, 125
67, 6, 137
68, 4, 139
69, 2, 122
70, 3, 139
71, 5, 139
72, 1, 125
73, 4, 134
74, 1, 138
75, 4, 125
76, 3, 128
77, 2, 130
78, 0, 118
79, 2, 146
80, 4, 147
81, 2, 146
82, 5, 140
83, 6, 148
84, 5, 139
85, 3, 140
86, 9, 158
87, 7, 155
88, 5, 142
89, 5, 146
90, 7, 159
91, 5, 138
92, 0, 137
93, 0, 145
94, 3, 132
95, 9, 156
96, 7, 153
97, 4, 151
98, 7, 144
99, 6, 143
100, 4, 156
101, 2, 165
102, 4, 156
103, 7, 154
104, 7, 154
105, 6, 163
106, 5, 141
107, 10, 167
108, 7, 162
109, 9, 169
110, 8, 151
111, 11, 162
112, 7, 156
113, 6, 180
114, 0, 171
115, 1, 157
116, 8, 150
117, 3, 154
118, 4, 166
119, 7, 181
120, 10, 160
121, 9, 172
122, 10, 170
123, 9, 171
124, 10, 173
125, 5, 170
126, 9, 165
127, 5, 162
128, 10, 180
129, 9, 166
130, 8, 180
131, 2, 169
132, 7, 160
133, 6, 171
134, 9, 180
135, 9, 173
136, 7, 183
137, 9, 185
138, 5, 184
139, 8, 176
140, 15, 195
141, 10, 194
142, 8, 199
143, 12, 183
144, 10, 178
145, 11, 178
146, 10, 192
147, 12, 188
148, 6, 179
149, 11, 180
150, 5, 181
151, 9, 179
152, 9, 175
153, 4, 204
154, 8, 182
155, 17, 201
156, 10, 191
157, 13, 190
158, 14, 189
159, 13, 191
160, 13, 194
161, 11, 196
162, 1, 187
163, 16, 200
164, 16, 200
165, 4, 192
166, 5, 198
167, 13, 206
168, 12, 203
169, 8, 193
170, 12, 196
171, 5, 207
172, 2, 211
173, 14, 206
174, 7, 209
175, 15, 209
176, 11, 200
177, 3, 196
178, 7, 219
179, 18, 213
180, 15, 208
181, 18, 222
182, 15, 214
183, 14, 206
184, 4, 216
185, 18, 230
186, 15, 202
187, 13, 198
188, 16, 209
189, 13, 202
190, 17, 207
191, 11, 204
192, 10, 221
193, 17, 224
194, 19, 224
195, 9, 216
196, 17, 228
197, 8, 228
198, 18, 218
199, 20, 218
200, 17, 224
201, 16, 232
202, 17, 227
203, 20, 230
204, 12, 214
205, 16, 219
206, 18, 226
207, 14, 239
208, 19, 225
209, 20, 222
210, 17, 211
211, 18, 236
212, 15, 226
213, 25, 246
214, 19, 230
215, 21, 233
216, 16, 217
217, 22, 234
218, 17, 239
219, 16, 230
220, 13, 229
221, 27, 257
222, 24, 242
223, 21, 238
224, 23, 242
225, 27, 256
226, 23, 237
227, 11, 233
228, 21, 247
229, 21, 238
230, 14, 235
231, 24, 245
232, 11, 234
233, 23, 249
234, 2, 241
235, 7, 246
236, 20, 222
237, 25, 257
238, 21, 241
239, 3, 277
240, 1, 250
241, 16, 231
242, 28, 260
243, 25, 256
244, 20, 249
245, 26, 254
246, 25, 263
247, 21, 257
248, 18, 235
249, 16, 261
250, 3, 260
251, 21, 236
252, 24, 262
253, 10, 266
254, 22, 255
255, 26, 267
256, 24, 241
257, 31, 277
258, 30, 263
259, 17, 270
260, 26, 264
261, 29, 279
262, 28, 259
263, 25, 263
264, 28, 278
265, 29, 269
266, 32, 282
267, 29, 264
268, 22, 286
269, 28, 278
270, 34, 292
271, 24, 260
272, 20, 282
273, 31, 284
274, 26, 270
275, 23, 259
276, 35, 295
277, 33, 283
278, 21, 267
279, 21, 279
280, 29, 281
281, 16, 256
282, 33, 294
283, 33, 285
284, 32, 291
285, 18, 302
286, 20, 287
287, 28, 286
288, 34, 289
289, 33, 282
290, 36, 303
291, 17, 280
292, 23, 283
293, 35, 295
294, 37, 303
295, 5, 291
296, 13, 285
297, 39, 308
298, 42, 315
299, 19, 302
300, 37, 300
301, 37, 299
302, 31, 289
303, 31, 294
304, 35, 290
305, 20, 284
306, 29, 308
307, 32, 305
308, 32, 307
309, 33, 307
310, 42, 321
311, 34, 288
312, 35, 314
313, 35, 300
314, 38, 301
315, 34, 305
316, 40, 315
317, 40, 320
318, 26, 284
319, 22, 297
320, 32, 325
321, 33, 301
322, 44, 316
323, 53, 339
324, 39, 303
325, 29, 297
326, 38, 308
327, 30, 311
328, 37, 324
329, 27, 317
330, 31, 305
331, 56, 350
332, 42, 317
333, 59, 346
334, 37, 305
335, 43, 327
336, 42, 316
337, 19, 324
338, 22, 320
339, 49, 338
340, 43, 322
341, 47, 326
342, 47, 326
343, 37, 308
344, 59, 346
345, 52, 362
346, 45, 322
347, 61, 348
348, 25, 326
349, 40, 312
350, 42, 341
351, 47, 328
352, 51, 335
353, 38, 323
354, 46, 322
355, 43, 344
356, 35, 312
357, 62, 350
358, 48, 329
359, 44, 320
360, 62, 349
361, 50, 350
362, 49, 332
363, 36, 316
364, 61, 351
365, 43, 335
366, 52, 338
367, 52, 345
368, 31, 346
369, 67, 352
370, 41, 328
371, 38, 354
372, 48, 343
373, 44, 321
374, 47, 330
375, 16, 345
376, 56, 349
377, 53, 340
378, 67, 352
379, 58, 364
380, 26, 348
381, 70, 359
382, 54, 345
383, 31, 355
384, 45, 343
385, 81, 373
386, 51, 336
387, 39, 335
388, 13, 321
389, 43, 362
390, 35, 326
391, 53, 341
392, 69, 378
393, 11, 347
394, 62, 351
395, 62, 382
396, 72, 357
397, 26, 335
398, 60, 348
399, 55, 342
400, 68, 353
401, 64, 354
402, 52, 345
403, 56, 358
404, 28, 341
405, 64, 377
406, 62, 381
407, 72, 367
408, 41, 379
409, 83, 376
410, 76, 365
411, 62, 348
412, 68, 354
413, 76, 367
414, 61, 357
415, 75, 364
416, 34, 360
417, 67, 359
418, 70, 357
419, 77, 372
420, 70, 364
421, 83, 382
422, 58, 348
423, 71, 356
424, 85, 386
425, 74, 376
426, 55, 381
427, 78, 370
428, 26, 339
429, 64, 350
430, 40, 376
431, 85, 384
432, 80, 369
433, 65, 352
434, 68, 365
435, 59, 367
436, 25, 344
437, 64, 370
438, 66, 361
439, 62, 354
440, 59, 365
441, 84, 380
442, 23, 341
443, 77, 366
444, 72, 378
445, 74, 366
446, 61, 369
447, 56, 375
448, 64, 361
449, 78, 377
450, 63, 350
451, 70, 362
452, 71, 375
453, 87, 393
454, 48, 340
455, 73, 359
456, 15, 327
457, 3, 365
458, 28, 348
459, 48, 347
460, 58, 360
461, 66, 353
462, 63, 380
463, 49, 343
464, 61, 349
465, 68, 361
466, 56, 348
467, 39, 368
468, 60, 357
469, 57, 355
470, 69, 364
471, 15, 371
472, 50, 341
473, 47, 338
474, 72, 374
475, 71, 360
476, 54, 343
477, 75, 376
478, 54, 347
479, 58, 344
480, 57, 353
481, 46, 346
482, 66, 354
483, 66, 353
484, 50, 334
485, 57, 346
486, 77, 369
487, 46, 336
488, 47, 347
489, 46, 323
490, 76, 367
491, 44, 329
492, 39, 301
493, 36, 346
494, 44, 350
495, 0, 303
496, 8, 352
497, 30, 372
498, 0, 237
499, 66, 509
500, 0, 229
501, 55, 349
502, 10, 348
503, 0, 311
504, 51, 338
505, 9, 364
506, 37, 304
507, 48, 335
508, 54, 350
509, 49, 339
510, 52, 337
511, 49, 341
512, 36, 313
513, 57, 344
514, 69, 354
515, 45, 329
516, 72, 373
517, 78, 370
518, 57, 364
519, 79, 368
520, 18, 342
521, 48, 338
522, 65, 364
523, 60, 349
524, 72, 364
525, 54, 353
526, 53, 337
527, 72, 361
528, 53, 346
529, 54, 340
530, 82, 381
531, 54, 341
532, 30, 354
533, 49, 365
534, 43, 324
535, 78, 367
536, 74, 359
537, 52, 359
538, 65, 368
539, 74, 363
540, 58, 348
541, 46, 360
542, 60, 372
543, 75, 377
544, 84, 380
545, 68, 358
546, 58, 370
547, 70, 368
548, 55, 345
549, 66, 376
550, 63, 353
551, 37, 346
552, 75, 368
553, 75, 363
554, 62, 367
555, 73, 371
556, 50, 342
557, 81, 376
558, 81, 378
559, 65, 358
560, 82, 375
561, 82, 377
562, 65, 365
563, 53, 369
564, 80, 372
565, 59, 391
566, 63, 348
567, 57, 350
568, 86, 390
569, 84, 394
570, 65, 350
571, 39, 362
572, 53, 354
573, 45, 318
574, 80, 372
575, 51, 361
576, 81, 371
577, 35, 362
578, 50, 367
579, 73, 357
580, 67, 363
581, 76, 372
582, 52, 353
583, 59, 346
584, 66, 351
585, 66, 353
586, 12, 363
587, 55, 344
588, 80, 377
589, 63, 366
590, 49, 363
591, 64, 351
592, 47, 354
593, 54, 341
594, 79, 379
595, 57, 347
596, 73, 362
597, 39, 344
598, 59, 367
599, 54, 367
600, 63, 351
601, 44, 349
602, 41, 348
603, 50, 338
604, 34, 344
605, 65, 352
606, 45, 352
607, 34, 353
608, 79, 367
609, 47, 349
610, 61, 367
611, 50, 335
612, 61, 351
613, 57, 343
614, 60, 347
615, 42, 341
616, 37, 329
617, 36, 323
618, 69, 354
619, 21, 327
620, 69, 353
621, 46, 337
622, 27, 339
623, 31, 346
624, 40, 335
625, 14, 319
626, 45, 327
627, 59, 344
628, 20, 319
629, 56, 345
630, 70, 353
631, 41, 333
632, 67, 358
633, 40, 332
634, 47, 356
635, 56, 342
636, 35, 356
637, 58, 343
638, 39, 324
639, 36, 295
640, 23, 329
641, 51, 338
642, 52, 338
643, 55, 341
644, 71, 355
645, 44, 333
646, 55, 347
647, 38, 340
648, 63, 349
649, 46, 318
650, 44, 330
651, 51, 338
652, 49, 328
653, 24, 326
654, 19, 318
655, 30, 317
656, 45, 324
657, 24, 317
658, 41, 317
659, 39, 327
660, 35, 313
661, 42, 313
662, 46, 334
663, 60, 347
664, 43, 317
665, 49, 332
666, 34, 322
667, 42, 326
668, 28, 324
669, 41, 326
670, 43, 315
671, 41, 315
672, 38, 309
673, 33, 320
674, 27, 316
675, 48, 326
676, 32, 328
677, 50, 330
678, 36, 303
679, 8, 307
680, 31, 309
681, 33, 323
682, 39, 304
683, 11, 314
684, 36, 290
685, 36, 306
686, 32, 284
687, 45, 317
688, 41, 304
689, 40, 304
690, 12, 300
691, 38, 300
692, 30, 299
693, 40, 303
694, 38, 308
695, 34, 294
696, 18, 277
697, 38, 305
698, 31, 279
699, 22, 300
700, 22, 307
701, 34, 299
702, 23, 279
703, 41, 303
704, 17, 290
705, 31, 279
706, 30, 288
707, 29, 287
708, 29, 296
709, 5, 280
710, 30, 272
711, 30, 273
712, 32, 296
713, 30, 277
714, 29, 285
715, 24, 271
716, 33, 290
717, 29, 261
718, 23, 287
719, 10, 280
720, 30, 267
721, 22, 262
722, 32, 279
723, 16, 281
724, 23, 249
725, 26, 268
726, 16, 269
727, 6, 290
728, 9, 274
729, 15, 256
730, 26, 277
731, 7, 252
732, 27, 273
733, 28, 284
734, 8, 250
735, 27, 269
736, 25, 256
737, 27, 260
738, 32, 280
739, 19, 252
740, 26, 266
741, 15, 259
742, 7, 271
743, 25, 246
744, 28, 263
745, 12, 252
746, 27, 257
747, 24, 249
748, 14, 237
749, 19, 258
750, 25, 259
751, 21, 253
752, 18, 250
753, 15, 263
754, 27, 254
755, 26, 256
756, 9, 253
757, 14, 253
758, 27, 256
759, 25, 252
760, 7, 254
761, 8, 235
762, 21, 240
763, 19, 235
764, 19, 237
765, 16, 237
766, 23, 247
767, 26, 252
768, 21, 250
769, 24, 252
770, 10, 238
771, 20, 230
772, 24, 241
773, 22, 243
774, 25, 245
775, 22, 243
776, 22, 240
777, 19, 230
778, 21, 228
779, 19, 242
780, 11, 229
781, 24, 242
782, 22, 231
783, 14, 251
784, 18, 228
785, 16, 225
786, 20, 226
787, 20, 248
788, 17, 213
789, 21, 229
790, 24, 244
791, 23, 244
792, 22, 231
793, 13, 221
794, 17, 212
795, 20, 230
796, 19, 220
797, 2, 236
798, 16, 211
799, 13, 237
800, 16, 204
801, 15, 207
802, 15, 230
803, 12, 208
804, 19, 214
805, 20, 226
806, 8, 205
807, 15, 208
808, 17, 239
809, 15, 218
810, 5, 203
811, 14, 200
812, 10, 208
813, 7, 192
814, 18, 212
815, 17, 214
816, 18, 210
817, 13, 197
818, 14, 195
819, 14, 193
820, 6, 195
821, 14, 199
822, 14, 195
823, 1, 202
824, 12, 218
825, 12, 196
826, 19, 214
827, 11, 197
828, 12, 186
829, 8, 191
830, 4, 201
831, 4, 191
832, 7, 195
833, 3, 188
834, 15, 199
835, 15, 199
836, 12, 184
837, 13, 195
838, 14, 202
839, 12, 209
840, 16, 206
841, 11, 198
842, 11, 184
843, 12, 183
844, 8, 152
845, 14, 193
846, 5, 179
847, 11, 177
848, 9, 176
849, 13, 184
850, 7, 187
851, 11, 181
852, 11, 175
853, 12, 198
854, 9, 175
855, 6, 184
856, 13, 190
857, 4, 183
858, 14, 194
859, 14, 195
860, 9, 167
861, 2, 178
862, 10, 183
863, 5, 188
864, 10, 172
865, 6, 168
866, 8, 181
867, 9, 162
868, 10, 177
869, 11, 167
870, 12, 184
871, 9, 167
872, 12, 176
873, 10, 178
874, 7, 177
875, 4, 170
876, 6, 166
877, 8, 173
878, 7, 142
879, 8, 160
880, 5, 170
881, 8, 166
882, 1, 161
883, 6, 164
884, 0, 150
885, 8, 170
886, 8, 157
887, 6, 161
888, 5, 146
889, 0, 163
890, 7, 155
891, 10, 171
892, 8, 156
893, 4, 142
894, 8, 155
895, 10, 174
896, 6, 160
897, 7, 148
898, 6, 167
899, 3, 159
900, 6, 145
901, 3, 148
902, 0, 142
903, 0, 158
904, 2, 133
905, 0, 138
906, 3, 142
907, 5, 150
908, 1, 154
909, 7, 149
910, 5, 149
911, 4, 133
912, 7, 139
913, 3, 144
914, 5, 148
915, 6, 149
916, 6, 142
917, 6, 155
918, 4, 146
919, 7, 143
920, 4, 124
921, 1, 142
922, 6, 146
923, 6, 135
924, 6, 141
925, 4, 140
926, 1, 116
927, 4, 130
928, 3, 138
929, 2, 130
930, 2, 131
931, 5, 132
932, 3, 128
933, 4, 134
934, 2, 130
935, 2, 126
936, 5, 129
937, 4, 125
938, 6, 139
939, 6, 130
940, 4, 131
941, 0, 110
942, 4, 132
943, 2, 132
944, 2, 117
945, 5, 125
946, 2, 111
947, 3, 132
948, 5, 124
949, 3, 139
950, 3, 129
951, 1, 109
952, 3, 127
953, 2, 117
954, 4, 111
955, 0, 116
956, 0, 123
957, 0, 130
958, 1, 107
959, 1, 115
960, 4, 135
961, 2, 117
962, 3, 113
963, 3, 116
964, 1, 110
965, 0, 105
966, 0, 101
967, 4, 124
968, 0, 102
969, 0, 106
970, 0, 110
971, 2, 126
972, 2, 109
973, 0, 105
974, 2, 121
975, 2, 116
976, 0, 96
977, 0, 98
978, 3, 119
979, 1, 104
980, 2, 105
981, 1, 109
982, 2, 116
983, 3, 110
984, 0, 88
985, 1, 101
986, 0, 103
987, 1, 106
988, 0, 97
989, 0, 93
990, 0, 89
991, 2, 107
992, 0, 97
993, 0, 92
994, 0, 100
995, 3, 107
996, 0, 101
997, 0, 87
998, 1, 93
999, 0, 85
